Date,Event,Details,Billing on,Shop name,Shop country,Shop email,Shop domain
2024-08-04 03:47:21 UTC,Installed,,,Daniella Jayne,AU,tomallen_uk@hotmail.com,37a57b-ce.myshopify.com
2024-08-04 04:45:05 UTC,Installed,,,ProtectYOURshelves,US,Protectyourshelves@gmail.com,chunkyshelves.myshopify.com
2024-08-04 04:46:19 UTC,Installed,,,WYWA,LT,sales@wywa.eu,wywa.myshopify.com
2024-08-04 04:49:04 UTC,Installed,,,AF BACKUP,IN,appnetitindia@gmail.com,af-backup.myshopify.com
2024-08-04 04:51:01 UTC,Uninstalled,"",,ProtectYOURshelves,US,Protectyourshelves@gmail.com,chunkyshelves.myshopify.com
2024-08-04 05:14:59 UTC,Installed,,,AVSPrint,US,avsprint.design@gmail.com,867edb-38.myshopify.com
2024-08-04 05:18:09 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 26974879919,2024-08-11,AVSPrint,US,avsprint.design@gmail.com,867edb-38.myshopify.com
2024-08-04 05:22:45 UTC,Uninstalled,"",,AVSPrint,US,avsprint.design@gmail.com,867edb-38.myshopify.com
2024-08-04 05:22:46 UTC,Subscription charge canceled,Growth - $6.99 USD. Subscription ID: 26974879919,,AVSPrint,US,avsprint.design@gmail.com,867edb-38.myshopify.com
2024-08-04 05:39:15 UTC,Installed,,,Eunice-Scents Fragrances ,ZA,sales@eunicescents.co.za,546a52-17.myshopify.com
2024-08-04 07:39:52 UTC,Store closed,,,PupPopsUSA,GB,sebhind123@gmail.com,9b30cd-9f.myshopify.com
2024-08-04 08:00:28 UTC,Installed,,,STARDUST DIAMONDS,IN,arjundhanda95@gmail.com,a70b94-fe.myshopify.com
2024-08-04 08:27:55 UTC,Subscription charge canceled,Growth - $6.99 USD. Subscription ID: 34114273629,,ModaMajest,ES,info.modamajest@gmail.com,1596fa-27.myshopify.com
2024-08-04 08:27:55 UTC,Uninstalled,现在不使用应用,,ModaMajest,ES,info.modamajest@gmail.com,1596fa-27.myshopify.com
2024-08-04 08:53:37 UTC,Installed,,,Vital Essence,NL,vitalessence.customer@gmail.com,9c0694.myshopify.com
2024-08-04 09:27:47 UTC,Installed,,,Hairsha México,MX,atencionhairsha@gmail.com,hairsha.myshopify.com
2024-08-04 09:32:14 UTC,Installed,,,|| The Soft Beauty ||,US,ssonobara@gmail.com,35bf9c.myshopify.com
2024-08-04 09:46:16 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 23542333515,2024-08-11,Hairsha México,MX,atencionhairsha@gmail.com,hairsha.myshopify.com
2024-08-04 09:47:09 UTC,Uninstalled,"",,Hairsha México,MX,atencionhairsha@gmail.com,hairsha.myshopify.com
2024-08-04 09:47:09 UTC,Subscription charge canceled,Growth - $6.99 USD. Subscription ID: 23542333515,,Hairsha México,MX,atencionhairsha@gmail.com,hairsha.myshopify.com
2024-08-04 13:21:38 UTC,Store closed,,,Daviciisports,AT,daviciishopping@gmail.com,0fa16b-15.myshopify.com
2024-08-04 14:36:23 UTC,Installed,,,lishees,PK,taahaafzal99@gmail.com,6736b1-84.myshopify.com
2024-08-04 14:38:23 UTC,Store re-opened,,,Daviciisports,AT,daviciishopping@gmail.com,0fa16b-15.myshopify.com
2024-08-04 15:26:26 UTC,Installed,,,SpellCook,EG,som3asai2a22@gmail.com,97d36d-ee.myshopify.com
2024-08-04 16:05:35 UTC,Store closed,,,DogKick (PASS: 123),US,jarispenkes@gmail.com,store-07-08.myshopify.com
2024-08-04 16:14:51 UTC,Installed,,,Själsband,SE,laurilindbergco@gmail.com,893abc-8d.myshopify.com
2024-08-04 16:49:38 UTC,Installed,,,Oak,NL,greatoakgallery@gmail.com,e43b41-72.myshopify.com
2024-08-04 16:59:28 UTC,Uninstalled,"",,Oak,NL,greatoakgallery@gmail.com,e43b41-72.myshopify.com
2024-08-04 18:07:12 UTC,Installed,,,Dad Marketing s.r.o.,CZ,info@comfortfusse.com,f85fdb-2.myshopify.com
2024-08-04 18:10:02 UTC,Uninstalled,Uygulamayı şu anda kullanmıyorum,,Dad Marketing s.r.o.,CZ,info@comfortfusse.com,f85fdb-2.myshopify.com
2024-08-04 18:30:44 UTC,Installed,,,Negen,IN,khde911@gmail.com,8410b5-33.myshopify.com
2024-08-04 18:48:58 UTC,Uninstalled,"",,Negen,IN,khde911@gmail.com,8410b5-33.myshopify.com
2024-08-04 18:51:43 UTC,Store closed,,,HeyLucyFull,US,pendertyler08@gmail.com,55c30b-e7.myshopify.com
2024-08-04 18:57:43 UTC,Installed,,,moodbook,GR,dimitris@urbanprint.gr,moodstaff.myshopify.com
2024-08-04 19:00:15 UTC,Uninstalled,"",,moodbook,GR,dimitris@urbanprint.gr,moodstaff.myshopify.com
2024-08-04 19:29:35 UTC,Installed,,,Hairsha México,MX,atencionhairsha@gmail.com,hairsha.myshopify.com
2024-08-04 19:32:10 UTC,Uninstalled,"",,Hairsha México,MX,atencionhairsha@gmail.com,hairsha.myshopify.com
2024-08-04 20:44:21 UTC,Installed,,,movemen,NL,onlybxsiness@gmail.com,3000a4-4d.myshopify.com
2024-08-04 23:27:52 UTC,Uninstalled,"",,Travelista™,FR,jamelazbair@outlook.fr,2704dc-d0.myshopify.com
2024-08-04 23:58:19 UTC,Installed,,,LeonCella,DE,shop.leoncella@gmail.com,389443.myshopify.com
2024-08-05 00:45:43 UTC,Uninstalled,"",,ROYALE TIMEPIECES,ES,royaletimepieces@outlook.com,efae81-bc.myshopify.com
2024-08-05 00:48:35 UTC,Store closed,,,NetNiche,BE,business.robbe@gmail.com,2a1807-3a.myshopify.com
2024-08-05 01:10:02 UTC,Store closed,,,Days Fashion,IN,zidbracelets@gmail.com,a0e958-97.myshopify.com
2024-08-05 02:37:43 UTC,Store closed,,,EZinkk,US,ezinkk00@gmail.com,1572b2-2f.myshopify.com
2024-08-05 02:47:44 UTC,Installed,,,Tekerem,US,fringussmalls@gmail.com,85b050.myshopify.com
2024-08-05 03:04:36 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 23527817262,2024-08-12,Tekerem,US,fringussmalls@gmail.com,85b050.myshopify.com
2024-08-05 06:01:06 UTC,Uninstalled,"",,Montland,CN,support@montlandlife.com,0bc662-3.myshopify.com
2024-08-05 06:42:52 UTC,Store re-opened,,,CALCETTO COOL KICKS ,IN,online@calcetto.in,calcetto-india.myshopify.com
2024-08-05 07:32:24 UTC,Installed,,,Ace of Iron Apparel,GB,info@aceofironapparel.com,bb1709-2.myshopify.com
2024-08-05 09:37:56 UTC,Uninstalled,"",,ErgoTune,SG,1688@marvable.com,ergotune.myshopify.com
2024-08-05 09:59:46 UTC,Installed,,,Cotswold Grey,GB,julia@cotswoldgrey.com,cotswold-grey-ltd.myshopify.com
2024-08-05 10:11:09 UTC,Installed,,,HeyGraff,HK,eclatallure24@outlook.com,katehy.myshopify.com
2024-08-05 10:52:34 UTC,Installed,,,My Store,ES,gabrieldomiciano1310@gmail.com,68337b-87.myshopify.com
2024-08-05 11:40:26 UTC,Installed,,,magari,GB,turneroliver101@gmail.com,ece627-9f.myshopify.com
2024-08-05 11:49:53 UTC,Store closed,,,My Store,GB,olliekirk143@gmail.com,d2588a-58.myshopify.com
2024-08-05 12:29:46 UTC,Installed,,,IJsselmeubel,NL,info@ijsselmeubel.nl,e9e5cf-2.myshopify.com
2024-08-05 12:53:33 UTC,Installed,,,Trendsero,PK,truvikgroup@gmail.com,royalshawls-7838.myshopify.com
2024-08-05 13:02:03 UTC,Store re-opened,,,Envisage fashion,IN,envisagefashionmain@gmail.com,7bc492-41.myshopify.com
2024-08-05 13:10:18 UTC,Store closed,,,Envisage fashion,IN,envisagefashionmain@gmail.com,7bc492-41.myshopify.com
2024-08-05 13:16:03 UTC,Installed,,,jugaad14 Taiwan,TW,toyocltw22@gmail.com,f2de13-59.myshopify.com
2024-08-05 13:30:29 UTC,Installed,,,Envisage,IN,envisagefashionmain@gmail.com,20e5b0-a5.myshopify.com
2024-08-05 13:39:32 UTC,Uninstalled,"",,jugaad14 Taiwan,TW,toyocltw22@gmail.com,f2de13-59.myshopify.com
2024-08-05 13:43:14 UTC,Uninstalled,"",,Envisage,IN,envisagefashionmain@gmail.com,20e5b0-a5.myshopify.com
2024-08-05 13:43:57 UTC,Installed,,,Envisage,IN,envisagefashionmain@gmail.com,20e5b0-a5.myshopify.com
2024-08-05 13:56:50 UTC,Uninstalled,"",,Trendsero,PK,truvikgroup@gmail.com,royalshawls-7838.myshopify.com
2024-08-05 14:54:00 UTC,Installed,,,AnimeInkBug,US,support@animeinkbug.com,zoro-anime-store.myshopify.com
2024-08-05 15:02:41 UTC,Uninstalled,"",,2timesVolume,CN,nydiatsang21@gmail.com,685462-c9.myshopify.com
2024-08-05 15:03:53 UTC,Uninstalled,"",,AnimeInkBug,US,support@animeinkbug.com,zoro-anime-store.myshopify.com
2024-08-05 15:05:59 UTC,Installed,,,Styly Glassy,PK,contactstylyglassy@gmail.com,6e2d64-56.myshopify.com
2024-08-05 15:19:23 UTC,Installed,,,Daily Gadget,IN,dailygadget.in@gmail.com,f29cf1-b7.myshopify.com
2024-08-05 15:48:55 UTC,Store closed,,,Z&S FLAMING,PH,yulia@zsflaming.com,ceb4c9-15.myshopify.com
2024-08-05 16:00:11 UTC,Installed,,,Ennecy,NL,info@ennecy.com,bb1d67-8b.myshopify.com
2024-08-05 18:07:31 UTC,Installed,,,Traumdeko24,DE,support@traumdeko24.de,db3761-32.myshopify.com
2024-08-05 18:17:28 UTC,Installed,,,Castedo,ES,castedoclubdecampo@gmail.com,7d2a53-3.myshopify.com
2024-08-05 18:18:49 UTC,Uninstalled,"",,Castedo,ES,castedoclubdecampo@gmail.com,7d2a53-3.myshopify.com
2024-08-05 19:01:03 UTC,Installed,,,My Fancy Feathers,GB,dan@myfancyfeathers.co.uk,2c6852-ef.myshopify.com
2024-08-05 19:05:53 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 34262090068,2024-08-12,My Fancy Feathers,GB,dan@myfancyfeathers.co.uk,2c6852-ef.myshopify.com
2024-08-05 19:17:14 UTC,Uninstalled,Not working or compatible with store; Please confirm I will not be charged.,,My Fancy Feathers,GB,dan@myfancyfeathers.co.uk,2c6852-ef.myshopify.com
2024-08-05 19:17:14 UTC,Subscription charge canceled,Growth - $6.99 USD. Subscription ID: 34262090068,,My Fancy Feathers,GB,dan@myfancyfeathers.co.uk,2c6852-ef.myshopify.com
2024-08-06 00:52:00 UTC,Store closed,,,KUKU FOCUS,AT,kukufocusstore@gmail.com,kuku-focus.myshopify.com
2024-08-06 02:26:11 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 25042288776,2024-08-13,Ritzberg,NG,theritzberg@gmail.com,053736-36.myshopify.com
2024-08-06 04:59:33 UTC,Uninstalled,Not using app now,,Kennedy Parker,AU,jay@kennedyparker.store,kennedy-parker.myshopify.com
2024-08-06 05:15:56 UTC,Installed,,,Durf World,US,support@justinjonesventures.com,8273d1-53.myshopify.com
2024-08-06 05:17:45 UTC,Uninstalled,"",,Durf World,US,support@justinjonesventures.com,8273d1-53.myshopify.com
2024-08-06 05:44:26 UTC,Installed,,,OptiDrop sunglasses ,PK,asad0099gmai.com@gmail.com,b9b711-85.myshopify.com
2024-08-06 07:01:01 UTC,Uninstalled,"",,launa,NL,Launa.contact@gmail.com,0f7a65-9a.myshopify.com
2024-08-06 07:01:01 UTC,Subscription charge canceled,Growth - $6.99 USD. Subscription ID: 33442005321,,launa,NL,Launa.contact@gmail.com,0f7a65-9a.myshopify.com
2024-08-06 07:05:36 UTC,Installed,,,The Qrismora,CA,theqrismora17@gmail.com,8a4ee6-3.myshopify.com
2024-08-06 07:10:58 UTC,Uninstalled,"",,The Qrismora,CA,theqrismora17@gmail.com,8a4ee6-3.myshopify.com
2024-08-06 07:15:59 UTC,Installed,,,Lahja ja Sisustus Juuttisäkki,FI,info@juuttisakki.fi,e18aa2-5.myshopify.com
2024-08-06 07:59:50 UTC,Store closed,,,My Store,US,electronics-gadgets191439661@gmail.com,08e7bc-20.myshopify.com
2024-08-06 08:48:31 UTC,Uninstalled,"",,product_bundle_test_store,SG,stephen@nestscale.com,product-bundle-test-store.myshopify.com
2024-08-06 09:11:36 UTC,Store closed,,,NorthCoolAir,ES,urbexjaeteam@gmail.com,69f9c3-c6.myshopify.com
2024-08-06 09:15:47 UTC,Installed,,,Mega Deals ,IN,megadeals64@gmail.com,79c78a-76.myshopify.com
2024-08-06 09:48:46 UTC,Installed,,,Fonta Online,RO,office@fontaonline.ro,fontaonline.myshopify.com
2024-08-06 10:07:45 UTC,Installed,,,Sauvage-Rotterdam,CA,ecomhamzawassim@gmail.com,264d17-24.myshopify.com
2024-08-06 10:34:58 UTC,Installed,,,LuminoFloat,DE,support@clic-and-get.de,2b30b0.myshopify.com
2024-08-06 10:38:19 UTC,Uninstalled,Begrenzte oder fehlende Funktionen,,LuminoFloat,DE,support@clic-and-get.de,2b30b0.myshopify.com
2024-08-06 10:45:09 UTC,Installed,,,Zolikaz,RE,deco@zolikaz.com,351881.myshopify.com
2024-08-06 11:45:00 UTC,Installed,,,leratestmws,US,valerafrol21@gmail.com,leratestmws.myshopify.com
2024-08-06 12:03:51 UTC,Store closed,,,Hilda Montreal,GB,support@hilda-montreal.com,showerzenith.myshopify.com
2024-08-06 12:09:12 UTC,Installed,,,Presents2give,NL,info@presents2give.nl,0ea73a-c1.myshopify.com
2024-08-06 12:10:19 UTC,Uninstalled,"",,Presents2give,NL,info@presents2give.nl,0ea73a-c1.myshopify.com
2024-08-06 12:23:05 UTC,Installed,,,Wang Prom Online Shop,HK,chinamaniac@gmail.com,8a4ebd-78.myshopify.com
2024-08-06 12:33:14 UTC,Uninstalled,"",,Wang Prom Online Shop,HK,chinamaniac@gmail.com,8a4ebd-78.myshopify.com
2024-08-06 13:14:15 UTC,Store re-opened,,,Nozav,IT,info@nozav.com,ec1488-7f.myshopify.com
2024-08-06 13:43:31 UTC,Installed,,,SkyLamp™,CA,arfanamin613@gmail.com,65e401-81.myshopify.com
2024-08-06 13:44:54 UTC,Installed,,,Foxyfor,IN,foxyfor@girlpowertalk.com,14c5d2-2.myshopify.com
2024-08-06 14:11:40 UTC,Uninstalled,"",,OMGPh,PH,omgphinfo@gmail.com,3dbfa2.myshopify.com
2024-08-06 14:31:20 UTC,Installed,,,Yebofashion,AU,helpme@yebofashion.com,d7c806-2.myshopify.com
2024-08-06 14:36:26 UTC,Installed,,,Sutton Runner,GB,orders@suttonrunner.com,c8e363-11.myshopify.com
2024-08-06 14:50:02 UTC,Uninstalled,"",,1lessidiot,IN,manish@1lessidiot.com,6a2a7c-a7.myshopify.com
2024-08-06 15:25:06 UTC,Store closed,,,RestyleGirl,IT,vicioecommerce88@gmail.com,688773-99.myshopify.com
2024-08-06 16:55:19 UTC,Installed,,,Cuulderness,AT,shopcuulderness@gmail.com,d88257-b1.myshopify.com
2024-08-06 17:19:12 UTC,Uninstalled,"",,Cuulderness,AT,shopcuulderness@gmail.com,d88257-b1.myshopify.com
2024-08-06 18:32:54 UTC,Store closed,,,Whiteshell Gift Shop,CA,info@betulalake.ca,4519cf-6a.myshopify.com
2024-08-06 18:36:11 UTC,Installed,,,Pawsitive Zone,GB,support@pawsitivezone.com,fbbb39-34.myshopify.com
2024-08-06 18:41:16 UTC,Installed,,,El Mercadillo,PY,info@elmercadillo.com.py,el-mercadillo-py.myshopify.com
2024-08-06 18:57:52 UTC,Installed,,,stepinstyle,DE,info@stepinstyle.de,deinschuhland.myshopify.com
2024-08-06 19:01:14 UTC,Uninstalled,"",,stepinstyle,DE,info@stepinstyle.de,deinschuhland.myshopify.com
2024-08-06 19:05:22 UTC,Uninstalled,"",,Pawsitive Zone,GB,support@pawsitivezone.com,fbbb39-34.myshopify.com
2024-08-06 20:34:28 UTC,Uninstalled,No uso la aplicación actualmente.,,Daze Mx,MX,dazzemx@gmail.com,dazemx.myshopify.com
2024-08-06 20:35:01 UTC,Installed,,,Daze Mx,MX,dazzemx@gmail.com,dazemx.myshopify.com
2024-08-06 20:43:35 UTC,Uninstalled,"",,Daze Mx,MX,dazzemx@gmail.com,dazemx.myshopify.com
2024-08-06 20:49:23 UTC,Installed,,,Daze Mx,MX,dazzemx@gmail.com,dazemx.myshopify.com
2024-08-06 21:14:19 UTC,Installed,,,Persea Jewelry,ES,holapersea@gmail.com,persea-jewelry.myshopify.com
2024-08-06 22:00:24 UTC,Store re-opened,,,KLEP ,CO,klepcolombia@gmail.com,1ca92a.myshopify.com
2024-08-06 22:03:04 UTC,Installed,,,Pawsitive Zone,GB,support@pawsitivezone.com,fbbb39-34.myshopify.com
2024-08-06 22:03:52 UTC,Uninstalled,"",,Pawsitive Zone,GB,support@pawsitivezone.com,fbbb39-34.myshopify.com
2024-08-06 22:21:38 UTC,Installed,,,Pawsitive Zone,GB,support@pawsitivezone.com,fbbb39-34.myshopify.com
2024-08-06 22:23:24 UTC,Uninstalled,"",,Pawsitive Zone,GB,support@pawsitivezone.com,fbbb39-34.myshopify.com
2024-08-06 22:24:18 UTC,Installed,,,bellanza,NL,Info@bellanza.nl,general1-9037.myshopify.com
2024-08-06 23:34:37 UTC,Installed,,,Pawsitive Zone,GB,support@pawsitivezone.com,fbbb39-34.myshopify.com
2024-08-06 23:35:52 UTC,Uninstalled,"",,Pawsitive Zone,GB,support@pawsitivezone.com,fbbb39-34.myshopify.com
2024-08-07 00:46:59 UTC,Uninstalled,"",,bellanza,NL,Info@bellanza.nl,general1-9037.myshopify.com
2024-08-07 00:57:45 UTC,Store closed,,,taescolhido,BR,atendimento@taescolhido.com.br,taescolhido.myshopify.com
2024-08-07 01:08:12 UTC,Store closed,,,Beacon Bazar,GB,beaconbazar1@gmail.com,6c9969-2.myshopify.com
2024-08-07 01:29:46 UTC,Store closed,,,UNI Gadgets India,IN,Support@uniGadgets.in,85a3b9-5d.myshopify.com
2024-08-07 04:24:54 UTC,Installed,,,k-margo,CO,contacto@k-margo.com,8df86c-e2.myshopify.com
2024-08-07 08:24:44 UTC,Uninstalled,App wird jetzt nicht verwendet,,Edelstock,DE,info@edel-stock.de,995c1a-a9.myshopify.com
2024-08-07 08:58:41 UTC,Installed,,,My Store,AU,shopairrest@gmail.com,c5c6be-29.myshopify.com
2024-08-07 09:05:15 UTC,Uninstalled,"",,My Store,AU,shopairrest@gmail.com,c5c6be-29.myshopify.com
2024-08-07 09:05:39 UTC,Installed,,,My Store,AU,shopairrest@gmail.com,c5c6be-29.myshopify.com
2024-08-07 09:36:05 UTC,Store re-opened,,,ellsu,DE,red.floop@gmail.com,ellsu.myshopify.com
2024-08-07 10:14:41 UTC,Installed,,,Pawsitive Zone,GB,support@pawsitivezone.com,fbbb39-34.myshopify.com
2024-08-07 10:19:09 UTC,Uninstalled,"",,Pawsitive Zone,GB,support@pawsitivezone.com,fbbb39-34.myshopify.com
2024-08-07 10:19:48 UTC,Installed,,,Pawsitive Zone,GB,support@pawsitivezone.com,fbbb39-34.myshopify.com
2024-08-07 10:26:14 UTC,Uninstalled,"",,Pawsitive Zone,GB,support@pawsitivezone.com,fbbb39-34.myshopify.com
2024-08-07 10:33:04 UTC,Installed,,,MUCH BETTER,US,support@tryberme.com,869ed0.myshopify.com
2024-08-07 11:00:19 UTC,Subscription charge expired,Growth - $6.99 USD. Subscription ID: 33289044243,,Dad Marketing s.r.o.,CZ,info@comfortfusse.com,f85fdb-2.myshopify.com
2024-08-07 11:00:19 UTC,Subscription charge expired,Growth - $6.99 USD. Subscription ID: 33288978707,,Dad Marketing s.r.o.,CZ,info@comfortfusse.com,f85fdb-2.myshopify.com
2024-08-07 11:00:19 UTC,Subscription charge expired,Growth - $6.99 USD. Subscription ID: 33288945939,,Dad Marketing s.r.o.,CZ,info@comfortfusse.com,f85fdb-2.myshopify.com
2024-08-07 11:00:19 UTC,Subscription charge expired,Growth - $6.99 USD. Subscription ID: 33289011475,,Dad Marketing s.r.o.,CZ,info@comfortfusse.com,f85fdb-2.myshopify.com
2024-08-07 11:15:51 UTC,Uninstalled,"",,Uncluttered Closet,IN,suresh@unclutteredcloset.in,521b8f-3.myshopify.com
2024-08-07 11:36:53 UTC,Installed,,,My Store,IN,vikram.solanki@live.com,7ffbc0.myshopify.com
2024-08-07 11:37:28 UTC,Uninstalled,Not using app now,,Sauvage-Rotterdam,CA,ecomhamzawassim@gmail.com,264d17-24.myshopify.com
2024-08-07 11:50:02 UTC,Uninstalled,"",,My Store,IN,vikram.solanki@live.com,7ffbc0.myshopify.com
2024-08-07 12:14:06 UTC,Installed,,,Sophistique Jewellery,DE,info@sophistiquejewellery.com,sophistique-jewellery-7398.myshopify.com
2024-08-07 12:18:51 UTC,Uninstalled,"",,Sophistique Jewellery,DE,info@sophistiquejewellery.com,sophistique-jewellery-7398.myshopify.com
2024-08-07 12:33:52 UTC,Store closed,,,Business Venture,IN,admin@businessventure.in,b35a3c-4.myshopify.com
2024-08-07 13:25:11 UTC,Store closed,,,Stars Gift,CL,contacto@starsgift.cl,d31690-a7.myshopify.com
2024-08-07 14:02:18 UTC,Store closed,,,Envisage,IN,envisagefashionmain@gmail.com,20e5b0-a5.myshopify.com
2024-08-07 15:31:13 UTC,Store closed,,,SnugSafe,CA,adamkjames09@gmail.com,2401de-71.myshopify.com
2024-08-07 16:45:20 UTC,Uninstalled,"",,Highproductz,BR,Contacto@highproductz.com,6980f7.myshopify.com
2024-08-07 18:06:11 UTC,Installed,,,APEX FILLED,US,yitzposs@gmail.com,eb900c-df.myshopify.com
2024-08-07 18:36:33 UTC,Uninstalled,"",,Candye® Prescription Eyewear,US,info@eyecandyecases.com,eye-candy-cases-2.myshopify.com
2024-08-07 20:08:00 UTC,Installed,,,PARADUXE,AE,sejoalnajar@gmail.com,a28d81-56.myshopify.com
2024-08-07 20:12:54 UTC,Installed,,,Tackle World,US,info@tackleworld.com,tackle-world-usa.myshopify.com
2024-08-07 20:16:42 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 34183086344,2024-08-14,PARADUXE,AE,sejoalnajar@gmail.com,a28d81-56.myshopify.com
2024-08-07 20:29:24 UTC,Installed,,,WRLDSTUDIOSLA,US,wrldstudiosbrand@outlook.com,6dbe42-13.myshopify.com
2024-08-07 20:30:32 UTC,Subscription charge activated,Growth - $6.99 USD. Subscription ID: 31060230359,2024-08-14,WRLDSTUDIOSLA,US,wrldstudiosbrand@outlook.com,6dbe42-13.myshopify.com
2024-08-07 20:31:32 UTC,Uninstalled,"",,WRLDSTUDIOSLA,US,wrldstudiosbrand@outlook.com,6dbe42-13.myshopify.com
2024-08-07 20:31:32 UTC,Subscription charge canceled,Growth - $6.99 USD. Subscription ID: 31060230359,,WRLDSTUDIOSLA,US,wrldstudiosbrand@outlook.com,6dbe42-13.myshopify.com
2024-08-07 21:50:50 UTC,Store closed,,,sdny aura,BE,sdnyaura@gmail.com,sdny-aura.myshopify.com
2024-08-07 22:00:03 UTC,Store re-opened,,,sdny aura,BE,sdnyaura@gmail.com,sdny-aura.myshopify.com
2024-08-07 23:59:07 UTC,Installed,,,Donald Trump,FR,kashifalix9001@gmail.com,6dc50b-4f.myshopify.com
2024-08-08 01:13:54 UTC,Store closed,,,Dasa Baby,US,dasastroller@gmail.com,17f04b-74.myshopify.com
2024-08-08 01:58:05 UTC,Store closed,,,Bentharo,IN,bintupp@gmail.com,bentharo.myshopify.com
2024-08-08 02:10:03 UTC,Store closed,,,MM Amerikan Club,PK,moeedshafique@gmail.com,mmamerkicanclub.myshopify.com
2024-08-08 02:47:56 UTC,Installed,,,Friends & Fiberworks,US,lisa@friendsandfiberworks.com,friend-fiberworks.myshopify.com
2024-08-08 02:59:28 UTC,Installed,,,unbirthdaykids,JP,info@caldron.jp,unbirthdaykids.myshopify.com
2024-08-08 03:10:13 UTC,Installed,,,Soneven,US,service@soneven.com,467156.myshopify.com
2024-08-08 05:42:25 UTC,Installed,,,ModaMajest,ES,info.modamajest@gmail.com,1596fa-27.myshopify.com
2024-08-08 06:05:13 UTC,Uninstalled,"",,Zolikaz,RE,deco@zolikaz.com,351881.myshopify.com
2024-08-08 06:46:28 UTC,Installed,,,matitmui-checkout-extensibility,VN,thang.ndgit@gmail.com,matitmui-checkout-extensibility.myshopify.com
2024-08-08 07:18:26 UTC,Uninstalled,"",,Foxyfor,IN,foxyfor@girlpowertalk.com,14c5d2-2.myshopify.com
2024-08-08 08:15:30 UTC,Installed,,,ZAHAV ,AE,muhammedwaleedabdullah@gmail.com,ccf05c-1a.myshopify.com
2024-08-08 08:16:33 UTC,Installed,,,Oh My Dotz Sverige,NL,info@ohmydtoz.se,f1dc3f-e7.myshopify.com
2024-08-08 09:06:28 UTC,Uninstalled,"",,matitmui-checkout-extensibility,VN,thang.ndgit@gmail.com,matitmui-checkout-extensibility.myshopify.com
2024-08-08 09:51:01 UTC,Installed,,,KHON YIIPUN,JP,khon.yiipun.online@gmail.com,khon-yiipun.myshopify.com
2024-08-08 10:26:45 UTC,Installed,,,Quickstart (ac0208cd),PH,devwebtester23@gmail.com,quickstart-ac0208cd.myshopify.com
2024-08-08 10:27:30 UTC,Installed,,,𝗕𝗼𝘂𝗱𝗼𝗶𝘁 𝗕𝗼𝘂𝘁𝗶𝗾𝘂𝗲,NL,alex-c-@hotmail.com,glasspro-4550.myshopify.com
2024-08-08 10:53:06 UTC,Store closed,,,Box of Things™,FR,7gdyb4rtnw@privaterelay.appleid.com,e18c7b-ca.myshopify.com
2024-08-08 10:55:58 UTC,Store closed,,,nora-mia,NL,klantenservice@nora-mia.nl,adac05-b8.myshopify.com
2024-08-08 10:56:29 UTC,Store closed,,,My Store,US,workspace@everchill.org,ef8ddf-a7.myshopify.com
2024-08-08 11:09:23 UTC,Installed,,,WRISTCO,IN,styloki@gmail.com,847223-15.myshopify.com
2024-08-08 11:19:22 UTC,Uninstalled,"",,WRISTCO,IN,styloki@gmail.com,847223-15.myshopify.com
2024-08-08 11:26:06 UTC,Uninstalled,"",,Eunice-Scents Fragrances ,ZA,sales@eunicescents.co.za,546a52-17.myshopify.com
2024-08-08 11:43:43 UTC,Installed,,,Baraa Innocence,AT,webshop@baraabolat.com,baraa-innocence.myshopify.com
2024-08-08 11:49:08 UTC,Uninstalled,App wird jetzt nicht verwendet,,Baraa Innocence,AT,webshop@baraabolat.com,baraa-innocence.myshopify.com
2024-08-08 12:07:23 UTC,Installed,,,Artbyusuf,IN,support@artbyusuf.in,0be4d6-08.myshopify.com
2024-08-08 12:11:29 UTC,Uninstalled,"",,Artbyusuf,IN,support@artbyusuf.in,0be4d6-08.myshopify.com
2024-08-08 15:10:13 UTC,Uninstalled,Not using app now,,Neeka & Co,BE,shop@neeka.be,4f45e6-5.myshopify.com
2024-08-08 15:24:06 UTC,Uninstalled,"",,SterrenDroom.nl ,NL,astuyts2002@gmail.com,37ee86.myshopify.com
2024-08-08 16:31:45 UTC,Installed,,,My Store,IN,ascangelfashion@gmail.com,f929da-3c.myshopify.com
2024-08-08 16:40:49 UTC,Installed,,,OkiDoki,CL,soporteokidoki@gmail.com,313976-e3.myshopify.com
